zettaicode,1981,1982,1983,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00003698,8.5,8.7,9.0,9.2,8.2,8.5,8.4,,8.5,8.5,8.3,8.3,8.5,8.5,8.9,8.7,8.4,8.2,8.9,8.7,8.7,8.7,8.4,8.5,8.2,7.8,8.2,8.4,8.7,8.4,8.3,8.6,8.8,7.9,8.5,8.4,8.5,,8.8,8.8,9.0,8.2
00028119,8.9,7.4,9.1,9.7,8.7,8.3,8.4,8.9,8.9,8.5,8.5,8.6,,8.5,10.6,8.2,9.5,9.2,8.8,9.0,9.9,8.9,8.6,10.3,8.7,9.0,9.7,8.7,8.3,9.6,9.6,8.9,9.3,9.1,8.7,9.3,9.0,9.0,9.1,9.4,9.5,9.1
00028129,8.9,7.5,9.2,9.7,8.8,8.5,8.5,9.2,8.9,8.5,8.5,8.8,,8.7,11.1,7.9,9.8,9.0,8.6,9.1,9.8,8.6,8.5,9.8,8.8,9.2,9.6,8.6,8.5,9.7,9.5,9.2,9.5,9.0,9.0,9.6,9.1,9.0,9.3,9.1,9.3,9.0
00028132,9.8,7.8,9.8,10.8,9.7,9.3,8.8,9.7,9.5,9.6,8.7,10.3,,9.5,10.0,8.8,9.9,9.6,8.8,9.5,10.5,8.7,8.9,10.6,10.2,9.7,10.3,8.9,9.0,10.0,10.0,9.6,9.4,9.1,9.1,9.8,9.9,9.3,10.0,9.8,9.9,9.3
00028143,8.6,7.5,9.2,9.6,8.9,8.4,8.6,8.8,9.1,8.5,8.8,8.9,,8.4,11.5,8.5,9.7,8.9,8.1,9.3,9.9,8.7,8.5,9.5,8.5,9.0,9.1,8.5,8.4,9.4,9.6,10.0,9.4,8.7,9.4,9.6,9.0,9.1,9.2,9.0,9.2,9.1
00028150,8.9,7.9,9.5,9.8,8.9,8.5,9.6,9.0,9.3,8.8,9.1,10.3,,9.0,8.8,8.7,9.8,10.1,8.7,9.1,10.3,8.6,8.7,10.2,8.8,9.3,9.4,8.6,8.5,10.0,11.0,9.6,9.8,9.7,9.3,9.7,9.8,9.6,10.0,9.7,9.5,9.2
00028153,9.1,7.5,9.5,9.8,8.8,8.6,8.7,9.2,9.1,8.5,8.3,9.1,,8.8,10.4,8.1,9.8,8.9,8.5,9.1,10.1,8.7,8.6,9.7,8.4,9.2,9.1,8.6,8.3,9.3,9.3,9.2,9.4,8.9,9.0,9.6,9.0,8.9,9.5,9.2,9.5,9.1
00028168,8.7,7.7,9.4,9.8,9.0,8.5,9.2,9.0,9.3,8.9,8.8,9.4,,8.9,11.5,8.6,9.9,8.9,8.4,9.2,10.0,9.1,8.9,10.6,8.5,9.3,9.4,8.9,8.0,10.0,10.0,9.1,10.0,9.4,9.1,9.9,9.7,9.2,9.8,9.4,9.5,9.3
00028169,8.5,7.2,9.5,9.6,8.9,8.5,8.8,8.7,9.1,8.6,8.8,9.1,,8.5,11.1,8.3,9.7,9.0,8.4,9.2,9.8,8.9,8.7,10.0,8.7,9.0,9.3,8.8,8.4,9.6,9.6,9.1,9.7,9.0,9.1,9.6,9.2,9.2,9.3,9.0,9.4,9.4
00033182,9.1,10.0,9.9,10.0,9.2,8.9,9.7,9.7,10.0,9.1,9.2,10.0,8.9,9.6,6.9,9.2,9.7,10.0,9.7,9.3,9.6,9.6,8.8,9.3,10.0,9.6,9.1,8.9,9.8,9.6,10.0,9.4,9.6,9.2,9.2,9.2,9.2,9.2,10.0,10.0,10.0,10.0
