zettaicode,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00037181,10.0,8.3,8.3,8.7,7.2,8.8,8.6,8.5,8.0,8.5,9.1,8.3,7.5,7.8,7.9,8.4,8.3,7.8,7.3,8.2,8.1,8.3,8.5,7.8,7.9,8.6,8.1,8.0,8.1,8.3,8.1,,8.5,8.1,8.7,8.4,7.9,8.7,8.0,8.3,8.3,7.9,8.3
00037195,8.3,8.0,8.4,8.3,7.2,8.4,8.7,8.4,8.0,8.1,8.3,8.9,7.8,7.8,7.9,8.5,7.9,7.6,7.8,8.2,8.1,8.3,8.6,8.5,7.9,8.7,8.2,8.5,7.5,8.1,8.0,,8.5,8.4,8.5,8.6,7.9,8.6,8.4,8.5,8.3,8.3,8.2
00037213,8.4,7.7,8.4,7.9,7.0,8.2,8.3,8.4,7.8,7.4,7.9,8.6,7.7,7.8,7.9,8.5,8.0,7.4,7.4,8.5,8.4,7.7,9.1,5.6,8.0,8.6,8.0,8.4,6.9,8.4,7.8,,8.2,8.3,8.6,8.2,8.0,9.0,8.3,8.6,8.1,8.0,8.1
00037238,9.6,7.9,7.8,8.3,7.6,7.8,6.8,8.1,8.2,8.0,7.6,8.4,7.8,7.4,7.5,8.3,7.9,7.8,7.8,7.9,8.1,7.7,9.0,8.0,8.3,8.5,8.2,8.4,7.9,8.3,8.8,,8.2,8.8,8.8,7.5,8.1,8.8,8.4,8.4,7.6,7.8,8.0
00037250,9.1,8.0,8.2,8.5,7.2,7.7,5.8,8.1,8.1,8.2,7.8,7.7,7.8,8.0,7.4,8.4,6.2,7.9,7.8,8.0,8.2,7.7,8.4,7.9,8.0,8.5,7.9,8.3,8.0,7.7,8.9,,8.4,8.7,8.7,8.0,8.1,8.4,8.4,8.4,7.9,7.8,8.1
00037254,10.2,9.1,8.7,9.0,8.2,8.4,7.0,8.4,8.2,9.1,8.6,8.8,6.5,8.4,7.6,8.8,8.1,8.2,8.9,8.0,8.4,8.5,9.1,8.5,8.4,9.3,8.3,8.4,8.6,8.7,8.6,,9.2,9.6,9.6,8.3,8.9,8.6,9.1,8.4,7.7,8.2,8.2
00037263,9.0,8.5,7.6,8.7,7.1,7.4,6.6,8.3,7.8,8.6,7.3,7.9,5.8,7.5,6.8,8.5,8.5,6.6,7.9,7.4,7.5,7.0,8.3,8.0,7.7,7.7,7.7,8.3,8.3,7.9,9.3,,8.8,8.5,8.5,7.8,9.1,8.2,7.8,8.5,7.1,7.4,7.2
00037298,9.3,8.4,8.4,8.8,7.6,7.3,8.4,8.4,7.9,8.6,8.6,8.7,6.9,8.1,7.6,8.6,8.3,7.9,8.1,8.1,8.8,9.0,8.4,8.0,8.5,8.4,8.1,8.4,8.2,8.3,8.7,,8.7,8.4,8.4,8.1,8.9,8.8,8.4,8.5,8.1,7.9,8.3
00038274,8.7,8.6,7.2,9.0,7.6,7.3,,8.3,8.2,7.8,8.1,7.6,7.4,7.9,8.0,9.0,8.3,7.8,8.7,8.5,7.7,7.1,8.6,7.8,7.1,8.4,8.0,8.4,7.9,8.4,8.1,,8.7,8.3,8.1,8.0,9.0,8.6,8.9,9.2,8.4,8.3,8.2
00038306,8.2,8.1,8.4,8.8,8.2,8.4,8.6,8.3,8.0,7.8,8.0,8.3,8.1,8.1,8.2,8.4,8.2,7.7,8.1,8.7,8.1,7.9,8.5,7.5,7.9,7.1,8.0,8.2,8.2,8.4,8.5,,8.7,8.6,8.7,8.7,9.1,8.7,8.7,9.1,8.1,8.7,8.6
00038308,7.6,8.5,7.9,9.1,8.2,8.3,8.7,8.3,7.9,8.3,7.9,8.2,8.2,8.3,8.1,8.5,8.4,7.6,8.1,8.4,8.0,8.0,8.6,7.8,7.5,7.9,7.8,8.7,8.3,8.8,8.3,,8.9,8.96,8.5,8.5,9.44,8.7,8.6,7.7,7.6,8.5,8.6
00038315,8.5,8.8,8.5,9.1,8.3,8.6,8.5,8.4,8.3,8.1,8.4,8.2,8.4,8.4,8.4,8.6,8.1,7.1,9.0,8.6,8.3,8.3,8.9,7.9,8.0,8.3,8.0,8.4,8.0,8.8,8.5,,8.8,8.6,8.7,8.5,9.1,9.1,9.0,8.0,8.5,8.5,9.1
00038328,8.4,9.1,8.6,8.8,8.6,8.3,,8.7,8.3,8.6,8.1,8.2,8.3,8.3,8.4,8.6,8.6,8.0,7.9,8.3,8.2,8.3,8.5,8.1,8.0,8.4,8.2,8.4,8.3,8.9,8.6,,8.9,8.8,8.5,8.6,9.27,8.5,8.8,9.5,8.1,8.8,8.6
00038343,8.8,8.7,8.6,8.9,8.4,8.5,8.6,8.5,8.4,8.3,8.4,8.3,8.3,8.4,8.3,8.6,8.4,8.2,8.3,8.5,8.6,8.1,8.7,8.0,8.0,8.4,8.1,8.3,8.2,8.6,8.3,,8.8,8.8,8.1,8.7,9.3,8.7,9.6,9.0,8.5,8.4,8.6
00038359,,8.5,9.0,8.8,8.4,8.6,8.6,8.6,8.5,8.4,8.5,8.4,8.3,8.4,8.4,8.8,8.4,8.2,8.4,8.5,8.5,8.2,8.9,8.0,8.3,8.4,8.1,8.3,8.2,9.1,8.5,,8.8,9.0,8.1,8.5,9.0,8.9,9.1,9.4,8.6,8.6,8.6
00038372,,8.6,8.6,8.9,8.2,8.6,8.6,8.6,8.4,8.4,8.6,8.4,8.2,8.5,8.4,8.8,8.3,8.3,8.3,8.5,8.4,8.2,8.6,8.0,8.2,8.4,8.1,8.4,8.4,9.0,8.4,,8.8,8.6,8.2,8.3,9.4,8.9,9.0,9.8,8.5,8.7,8.6
00038441,8.7,8.7,8.5,8.5,8.1,8.8,8.6,8.5,8.4,8.3,8.4,8.3,8.2,8.4,8.6,8.9,8.3,8.2,8.3,8.6,8.4,8.1,8.7,8.1,8.0,8.3,8.1,8.1,8.0,8.9,8.2,,8.7,8.7,9.3,8.6,8.9,8.9,9.1,10.1,8.5,8.7,8.2
00038456,8.4,8.5,8.5,8.4,8.0,8.4,8.4,8.2,8.2,8.1,8.4,8.2,8.2,8.4,8.5,8.5,8.2,8.0,8.5,8.5,8.4,8.0,8.5,8.0,8.1,8.1,8.4,8.1,8.1,9.0,8.4,,8.7,9.0,8.6,8.7,8.8,8.6,8.8,9.8,8.4,8.5,8.5
00038457,8.6,8.5,8.4,8.8,8.2,8.5,8.3,8.6,8.7,8.3,8.4,8.2,8.2,8.5,8.3,8.8,8.1,8.1,8.2,8.6,8.3,8.3,9.1,8.0,8.2,8.2,8.1,8.1,8.0,8.7,8.4,,8.9,8.8,9.1,8.5,8.8,9.0,9.1,10.3,8.5,8.8,8.2
00038469,8.1,8.5,8.2,8.4,8.0,8.1,8.3,8.5,8.1,8.2,8.0,8.1,8.0,8.4,8.3,8.6,8.1,8.0,8.1,8.5,8.4,8.2,8.6,8.1,8.2,8.2,8.2,8.1,8.0,8.8,8.4,,8.9,8.7,8.5,8.6,8.8,8.5,8.7,9.9,8.5,8.8,8.3
00038495,8.2,8.3,8.2,8.3,7.9,8.1,8.2,8.1,8.2,8.0,8.0,8.1,8.0,8.1,8.2,8.3,8.0,8.0,8.0,8.3,8.5,8.1,8.5,7.9,8.0,7.9,7.9,8.0,8.0,8.7,8.4,,8.6,8.6,8.4,8.4,8.6,8.4,9.9,9.9,8.5,8.8,8.1
00038647,7.5,7.8,7.8,7.6,7.6,7.4,7.8,7.7,7.7,7.7,7.7,7.7,7.7,7.5,7.7,7.6,7.5,7.4,7.7,8.1,7.4,7.6,8.0,7.4,7.7,7.5,7.5,7.3,8.4,8.2,7.5,,8.0,7.9,8.6,7.7,8.2,8.0,8.3,9.2,8.5,8.4,7.9
00038665,7.7,7.8,7.7,7.8,7.4,7.6,7.8,8.0,7.7,7.8,7.6,7.7,7.6,7.7,7.7,7.9,8.6,7.4,7.7,7.9,7.3,7.7,7.8,7.5,7.5,7.5,7.6,7.5,8.2,8.4,7.6,,7.9,8.2,8.5,7.7,8.2,7.8,8.4,9.2,7.9,8.3,8.1
00038666,7.7,7.8,7.6,7.8,7.1,7.5,7.7,7.7,7.8,7.6,7.6,7.6,7.6,7.6,7.7,7.9,7.6,7.7,7.6,7.8,7.5,7.7,7.9,7.6,7.5,7.5,7.6,7.4,7.8,8.4,7.6,,8.1,8.0,8.4,7.6,8.2,8.0,9.2,9.0,7.9,8.0,7.9
00038667,8.0,8.3,7.6,7.5,7.4,7.6,7.8,7.8,7.7,7.9,7.5,7.8,7.7,7.2,7.7,8.0,7.8,7.4,7.8,8.3,7.5,7.8,8.0,7.0,7.8,7.4,7.7,7.5,8.3,8.5,7.9,,7.7,8.1,8.3,8.0,8.0,8.0,8.7,9.1,8.0,8.3,8.1
00038671,7.0,7.6,7.4,7.1,7.5,7.0,7.7,7.7,7.5,7.4,7.5,7.6,7.7,7.6,7.7,7.8,7.7,7.4,7.5,7.9,7.6,7.7,7.9,7.5,7.3,7.4,7.2,7.3,7.7,7.9,7.9,,7.7,7.6,9.6,7.4,8.2,7.5,7.7,9.0,8.1,7.7,7.8
00038674,7.7,7.9,8.0,8.0,7.7,8.0,7.7,8.1,7.9,7.7,7.7,8.1,7.7,7.7,7.5,7.7,7.6,7.3,7.6,8.0,7.7,7.7,8.1,7.9,7.9,7.8,7.7,7.5,8.1,8.2,7.7,,8.4,8.1,8.7,7.9,8.5,8.0,8.2,9.2,8.1,8.3,7.9
00040617,7.0,8.7,7.8,8.0,7.9,7.1,8.4,7.8,7.1,7.3,7.4,8.1,7.3,7.6,7.5,7.6,7.8,8.1,9.5,9.5,8.5,8.4,7.0,7.9,7.8,7.3,5.3,6.7,7.6,8.86,8.46,,8.46,7.76,9.8,7.1,7.5,8.3,11.0,7.5,8.6,7.8,8.9
00040620,7.4,8.3,8.0,8.5,7.4,7.7,7.9,8.4,7.3,8.0,7.4,6.9,8.3,7.8,8.2,8.4,9.3,6.8,8.9,9.4,7.8,6.4,7.2,7.4,8.1,7.9,5.0,7.9,8.0,8.3,8.96,,8.51,8.6,9.6,7.7,8.0,9.7,10.0,9.1,8.3,7.9,8.8
00040632,7.8,6.4,8.4,7.4,8.1,8.4,8.3,7.8,7.3,7.7,7.3,6.7,8.1,7.3,7.9,7.7,8.2,7.1,9.5,9.0,8.3,7.2,7.1,7.3,8.4,8.0,5.2,7.3,7.5,8.14,8.04,,8.17,8.23,9.2,7.4,7.6,9.6,11.0,9.3,7.9,7.5,8.3
00040636,8.2,7.9,8.2,8.3,8.0,7.3,8.6,8.1,6.8,8.8,7.7,7.4,8.3,6.9,7.7,7.8,8.3,6.5,8.9,8.3,0.5,7.8,7.3,7.7,7.8,7.7,5.2,6.9,7.7,8.78,8.16,,8.11,7.93,9.4,7.5,7.8,8.8,11.0,10.0,9.2,7.6,8.4
00040714,8.2,8.1,7.9,8.2,8.8,7.3,7.8,8.4,7.4,8.9,8.3,7.4,8.3,8.7,9.2,10.0,6.2,6.2,6.2,5.3,7.7,5.8,10.0,7.7,7.2,8.7,9.1,8.7,7.7,7.68,8.47,,10.33,8.4569251,10.0,7.8,8.6,8.8,8.6,8.7,8.4,8.1,8.1
00040715,8.0,8.4,7.9,8.7,9.0,7.2,8.2,8.8,7.5,8.9,8.3,8.7,8.6,8.4,9.5,10.0,6.5,5.8,6.3,5.7,8.3,6.1,9.7,7.7,0.0,8.4,9.1,8.6,7.7,8.16,8.35,,10.44,8.1935928,9.9,7.8,8.2,8.2,8.2,8.7,8.5,7.7,8.0
00044527,8.1,8.3,8.3,8.6,8.0,7.9,8.9,8.7,7.8,8.0,7.8,7.9,8.0,8.2,8.1,8.2,7.9,7.3,7.9,7.9,7.8,7.8,7.8,7.6,8.0,7.7,7.1,7.3,7.7,7.9,7.4,,7.9,8.0,7.8,7.6,7.8,8.0,7.8,7.6,7.8,8.0,8.1
00044529,8.2,8.2,8.6,9.0,8.0,8.1,8.5,8.7,8.9,8.2,7.8,8.1,8.1,8.1,8.7,8.7,7.9,8.4,7.9,9.1,8.2,8.2,8.2,7.6,8.5,7.9,7.9,7.3,7.9,8.0,8.3,,8.1,7.9,8.4,7.2,7.8,7.9,7.9,7.7,7.8,8.7,8.1
00044531,8.4,8.0,8.6,9.4,7.9,9.0,8.9,0.0,7.9,9.1,8.2,8.2,8.1,8.1,8.2,8.6,8.3,7.7,8.3,8.2,8.1,8.3,8.1,7.7,7.9,7.9,7.9,7.7,7.7,8.1,7.5,,8.1,8.1,7.9,7.7,8.3,8.3,8.2,7.5,7.8,8.1,8.3
00044533,8.4,8.1,8.6,8.9,8.3,8.0,8.3,8.2,8.1,8.5,8.1,8.2,8.4,8.3,8.4,8.7,8.2,8.0,8.2,8.0,8.2,8.2,8.2,7.9,8.0,7.9,7.9,7.7,7.4,8.2,7.5,,8.0,8.5,7.8,7.7,8.0,8.1,8.0,7.8,7.9,8.2,8.2
00044575,8.3,7.9,8.4,7.9,7.4,7.9,8.4,,8.2,8.3,8.1,8.2,8.1,8.5,8.1,8.9,8.6,7.8,8.2,8.1,8.5,7.8,7.9,7.6,8.4,7.6,7.6,7.4,7.6,8.1,7.6,,7.3,8.2,7.8,7.6,8.3,8.2,7.8,7.5,7.7,8.0,8.1
00044578,8.0,9.7,8.9,8.9,7.4,8.2,9.0,8.7,7.5,8.1,7.2,7.5,8.7,7.8,8.0,7.8,8.0,8.4,8.5,8.1,7.9,8.5,8.0,7.8,8.3,7.7,7.4,7.5,7.7,7.7,8.2,,6.8,8.3,7.8,7.7,7.5,8.3,8.0,7.3,7.6,8.0,8.3
00044594,8.8,8.1,8.3,0.0,7.0,8.8,8.4,,8.4,8.2,8.2,8.6,8.3,8.8,8.3,8.6,8.4,8.5,8.3,7.6,8.8,7.9,8.1,7.1,8.1,7.7,7.7,7.3,7.0,8.2,7.4,,7.9,7.7,7.2,7.6,7.5,7.7,7.9,7.4,7.1,8.3,8.0
00044605,7.1,8.1,8.4,9.2,6.4,7.2,8.6,,8.3,8.3,8.3,8.5,7.5,8.1,8.6,8.8,8.3,8.6,8.6,8.1,8.6,8.2,8.2,7.2,8.4,8.3,7.6,7.4,7.4,8.2,7.7,,8.3,8.2,9.1,7.8,8.2,7.7,7.7,7.6,7.6,8.1,8.0
00044677,8.0,7.9,8.0,8.2,7.9,8.0,8.1,8.1,7.9,7.8,7.9,8.0,8.0,8.1,8.0,8.2,7.6,7.5,7.6,8.0,7.7,7.9,8.0,7.6,8.1,8.0,7.4,7.2,7.7,7.9,8.0,,7.8,7.9,7.6,7.7,7.5,7.7,7.9,7.9,7.6,7.9,7.8
00044679,7.7,7.8,7.7,7.6,7.5,7.3,8.0,7.8,7.4,7.6,7.5,7.9,7.9,7.5,7.7,7.5,7.3,7.3,7.4,7.8,7.6,7.7,7.8,7.6,7.8,7.1,6.8,6.9,7.6,7.4,7.7,,7.6,7.3,7.2,7.3,7.3,7.6,7.4,7.6,7.7,7.6,7.6
00044680,7.6,7.6,7.6,7.8,7.6,7.5,8.0,7.7,7.1,7.4,7.4,7.8,7.9,8.0,7.8,7.9,7.5,7.4,7.5,7.8,7.5,7.6,7.8,7.4,8.0,7.4,7.1,7.1,7.3,7.7,7.5,,7.7,7.3,7.3,7.4,7.7,7.5,7.4,7.6,7.5,7.8,
00044690,8.2,8.0,8.2,8.3,7.8,7.9,8.2,8.1,8.1,7.9,7.9,8.0,8.1,8.1,7.9,8.4,7.8,7.5,7.6,8.0,8.1,7.8,8.0,7.6,8.1,8.1,7.4,0.0,7.7,7.9,7.9,,8.1,7.9,7.7,7.7,7.9,7.8,7.8,7.5,7.7,8.1,8.6
00044696,7.8,7.8,8.2,7.9,7.5,7.6,8.0,7.4,7.4,7.8,7.6,7.7,8.0,8.0,7.8,7.9,7.4,7.2,7.2,7.8,7.7,7.6,7.6,7.3,7.7,7.9,6.8,6.9,7.5,7.8,7.5,,7.7,7.8,7.0,7.4,7.2,7.5,7.7,7.4,7.6,7.9,
00044702,8.6,8.4,8.0,8.6,8.3,7.8,8.2,8.7,9.2,8.2,7.7,8.3,8.2,8.3,8.2,8.5,7.9,8.0,7.7,7.7,7.9,7.9,8.0,7.4,8.4,8.2,7.2,7.6,7.1,8.0,7.9,,8.4,8.1,7.6,7.5,8.3,7.6,7.5,8.0,8.1,8.2,
