zettaicode,1982,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00035426,7.4,7.9,9.3,7.9,7.3,7.5,7.6,7.5,7.6,7.6,7.7,7.5,8.1,7.8,,7.8,9.7,8.9,8.9,8.5,8.6,8.5,8.4,8.0,8.0,8.3,9.0,10.0,8.1,8.2,8.3,8.3,8.1,8.7,8.0,9.1,8.6,8.3,9.7,8.4,8.8
00035433,7.2,8.2,10.5,7.7,7.5,7.3,8.2,7.9,8.2,8.9,8.9,7.7,8.1,8.3,,8.5,10.0,9.1,8.9,8.4,8.7,8.6,8.5,8.2,8.9,8.6,9.2,11.0,8.8,8.6,8.8,8.8,8.2,10.0,8.1,8.6,8.5,12.0,11.0,8.5,10.0
00035459,7.0,7.7,6.8,7.7,7.4,7.4,7.0,7.9,7.1,7.6,9.4,7.6,7.2,7.5,,7.3,8.0,7.5,7.4,8.2,7.9,7.8,7.8,7.9,7.5,7.6,8.2,8.7,7.6,7.8,8.8,7.6,8.0,8.1,7.5,7.8,8.2,7.1,8.0,8.0,7.9
00035473,7.6,7.5,8.3,7.8,7.5,7.6,7.6,7.7,8.0,8.6,11.6,8.4,7.6,8.4,,7.8,8.8,7.9,8.5,8.1,7.9,8.1,8.4,8.6,8.0,8.5,8.6,9.3,8.7,8.1,9.0,8.4,8.0,7.6,8.3,8.2,8.6,8.3,8.3,7.9,8.1
00035484,7.0,7.3,7.8,7.2,7.4,7.3,7.6,7.8,8.0,7.8,8.9,7.9,7.4,7.5,,7.3,8.0,8.2,7.2,7.7,8.0,8.5,8.7,7.6,7.4,8.2,8.4,8.9,7.9,8.1,8.5,7.7,7.9,8.3,7.9,8.0,8.1,8.4,8.3,8.1,7.8
00035486,7.5,7.6,8.4,7.9,7.2,7.4,7.7,7.5,8.0,9.4,8.6,8.0,7.7,8.2,,7.9,8.2,7.7,7.7,8.0,8.0,8.3,8.1,8.4,8.6,8.5,8.6,9.3,8.2,7.8,8.6,8.2,7.9,8.5,8.4,8.8,8.9,8.5,8.0,8.3,10.0
00035487,8.4,7.0,7.9,6.5,7.2,8.1,7.6,7.3,7.4,7.9,8.5,8.3,7.5,7.7,,7.7,8.8,7.9,7.8,8.2,7.7,8.5,8.2,8.1,8.3,7.8,8.8,7.8,7.8,7.8,8.1,7.9,7.9,8.4,7.8,7.8,8.6,8.0,7.9,8.0,7.9
00035498,6.6,8.0,8.6,8.3,7.0,6.8,7.8,7.4,8.1,8.6,7.8,8.0,7.7,8.2,,8.4,8.5,7.7,8.5,8.0,8.3,8.0,8.7,7.9,8.1,8.1,8.3,8.1,8.1,8.1,8.4,8.7,7.6,7.6,7.8,8.9,9.2,8.0,8.3,8.3,8.4
00035509,7.2,7.6,8.3,7.5,7.4,7.5,8.1,7.2,7.6,8.0,8.6,7.6,7.9,8.1,,8.4,7.7,7.6,8.2,8.5,7.8,8.3,8.4,8.1,8.4,7.7,8.2,7.8,8.7,8.4,8.2,8.1,8.1,8.2,7.7,8.6,8.4,8.3,8.1,8.7,8.4
00035512,7.7,7.5,8.4,7.9,6.9,7.2,7.7,7.0,7.5,8.2,9.8,7.3,7.7,8.2,,7.9,8.2,7.5,8.3,7.8,8.3,7.8,8.4,8.1,8.1,8.0,8.2,7.9,7.9,8.2,7.6,8.7,8.1,7.8,7.5,8.3,8.0,8.2,8.2,7.2,8.1
00035521,17.2,8.2,9.7,10.4,8.3,7.6,9.9,8.1,10.0,9.2,8.5,10.6,8.2,8.7,,9.4,9.0,10.0,11.0,8.4,9.9,9.4,8.8,9.2,9.6,11.0,9.3,11.0,9.2,10.0,9.6,11.0,8.7,9.0,9.0,10.0,7.6,11.0,9.9,9.0,11.0
00035522,7.3,8.2,8.8,8.2,7.2,7.1,7.8,7.1,8.3,8.1,9.2,7.6,8.1,8.6,,7.8,7.9,7.6,8.3,8.4,8.9,8.3,8.3,7.7,8.2,7.9,8.1,8.9,7.9,7.9,8.5,8.5,7.6,8.8,7.8,9.6,8.9,8.7,8.1,7.5,8.2
