zettaicode,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41
00028153,0.2506345854929334,-0.09905361330324061,0.20359674845733872,-0.054951315375449256,0.11451287094666268,0.09584407745019323,-0.11137663385794508,-0.16727507136441894,0.06794175554054675,-0.10419239649644399,-0.0007561878951729317,-0.07833014026085679,-0.14201155827505837,0.09502600523255203,0.3379396692061339,-0.08920563587052308,0.03176974825576952,0.10947120696990259,-0.15562917365304654,0.08049839714161873,0.18361340029875148,-0.048635805757210875,0.17366183901479784,0.16399429330074108,-0.02762598291038135,0.09808681149732579,-0.010141441571832525,0.12802127525041232,0.1448574249589821,0.019078018186347093,-0.17070816992352122,0.1734134589899788,-0.08464978078398401,-0.07334685622792612,-0.11316122198461308,-0.01818033395671017,0.174078507224077,0.07003563672514669,0.18179670847397303,-0.057848150738879466,-0.00813069162468705
00028168,0.1876020397171382,0.0217366131257814,0.09068464242283646,0.03441652255680937,0.07289133509176607,-0.037373305331375554,-0.024359192700742615,0.06750378145781463,0.12017030633959254,0.11676431520446806,-0.1018859858841102,0.06134521128962274,-0.0789157162125027,-0.22179962049906402,0.12917308730064705,-0.24103032212520054,0.005235302867632196,0.002065000406316309,0.0038220536821360128,-0.14000595765571663,-0.008108932556129506,-0.05187996206934247,0.0375101767915054,0.11608233839563178,0.2115027831005953,0.011617822402113313,0.03861170072933206,0.1094369973752425,-0.10562776849264675,-0.13589139563928535,0.09429997091530366,0.024589007370166054,0.009626904133303972,0.15270177621809897,-0.020895709627179616,0.07999745555012153,-0.009088419406619731,-0.009268219065808032,0.03242373006495499,0.12467194451965695,0.1240179476217951
00028169,0.24938320676952347,-0.040799869610033,0.17582187544866934,0.025056836605329015,0.0866244203386904,0.025623705680718614,0.12900955576647138,0.05848574128474129,0.13406961631533978,0.12535101405969368,-0.14071640847445335,-0.04755892762312127,0.054328778983296716,0.022861091460773027,-0.10222761297789207,-0.2065958199483777,0.021862525486987677,-0.022172219499875127,-0.00393702205483738,0.05083775950772738,-0.07221880476541617,-0.05934670691615154,-0.1278129033818298,-0.08048769441925988,-0.03496622969374167,-0.09226288548985424,-0.1308752798199513,0.02011056465868083,0.19480628849127254,0.13177768167589604,0.11892744762173578,0.030922527365075236,0.13329106836716692,0.00039546544392639056,0.0416648650548868,0.2960119939564774,-0.012174979146255264,-0.09158500157719855,0.04035410662379583,-0.03990077693512042,-0.32457279097427044
00033182,0.018954007772602036,-0.05716012921136297,-0.03391400999288403,0.09374712112876646,-0.03579001481528578,-0.20663937517850958,-0.013309444508834624,-0.03169937583024402,0.12523282238312256,0.1857704487520192,-0.15613777486044364,0.1597886476994325,-0.14563817341660426,-0.32516078907770984,0.03654138426121779,-0.05371804139089776,-0.19452263958910443,-0.029856353727591847,-0.11237140769547001,-0.0612834637252295,-0.13595110683887257,0.2684725119436321,-0.014428586929989716,0.17552481351582438,0.06511765947769727,-0.020415600536902695,0.22845523176513205,0.11488319088646974,0.2667690423724386,-0.09863649460161025,0.039173893899022844,-0.025942952643812373,0.08446818745870427,-0.12147726548634541,0.027126999081129456,-0.07577052419443087,0.1370319899261556,-0.02714747555082565,-0.06580929588038464,0.02387801964981607,-0.08465636594263769
00033204,0.06963281806929171,-0.004220157311195229,0.01994334603473687,0.0038700123292040897,-0.059518343912025165,-0.052956196732132706,-0.08543373377514804,-0.10611908276388515,0.11132473743966008,0.07154307250585909,0.030140139898071565,-0.10840320257513095,0.058123435877722736,-0.1011958013073876,0.1709801220639189,-0.12903031706794146,0.008260811333526222,-0.1527824863928234,-0.18527129011809595,-0.12240424118747102,0.06903302201447492,0.09568009675540506,-0.1709546261190999,-0.13273767340283776,-0.15355810375157614,-0.16521543062191818,0.007948625103321172,-0.12285491394092292,-0.0651540794804311,0.05403352495288642,0.059171070091704026,-0.2101244323938058,-0.0742092400806328,0.11395227056546815,-0.06234168158428209,-0.19675153264185755,-0.05321744394403625,0.07202544691340745,-0.11006188730579854,0.10572778117654175,-0.06657246808292976
00033224,0.0056519939925878315,-0.006002242332257526,-0.0007938453939196918,0.0014715393585068425,0.058375606196977445,0.003828985065717436,0.012100051204483875,-0.01261250922249192,0.023830847078115273,0.024511654897065565,-0.04390891977656239,-0.10800212929083568,0.10946150993124457,0.021998605024138338,0.10528735909103891,0.008805408145617425,-0.1398265271103434,-0.08932939427185545,-0.03909209659160523,-0.05849505555560602,-0.0606878258109324,0.09457100966010298,-0.07525857422311323,-0.023271004174677694,0.07106542548541517,-0.029900655628368137,-0.027418374067054573,-0.02889275493994467,-0.11511851611192263,-0.04746171853038299,0.0037621780440929876,0.15338902008124128,-0.2712564073035221,-0.1468011524018364,-0.18861403558499998,-0.0702252530640609,0.016956000569292147,0.007544114799977461,-0.1006287020345891,-0.06752275320316328,0.13483025133532786
00033237,-0.02126665337544663,-0.07154182463229983,0.07527449160676085,0.0456663678013801,0.022395773729232238,-0.08699306552236263,0.0006749739978325652,-0.11815724824629989,0.05406718143413022,0.01761176376957165,0.03330234056655017,-0.09986651997738374,0.014600998527168391,0.12465878185008834,-0.09969096022061451,-0.03740705250832397,-0.10960525088353648,0.00020831292539711565,0.07182803090287242,0.05598789134431677,-0.0939622853711548,0.00860188770743898,-0.16335579227916094,-0.11047296024432304,-0.044630754429459706,0.003183152725554061,0.14094430206512318,-0.09999153545790264,0.10138304314336061,0.20780348299749582,0.11712293465742286,-0.05990754647868583,-0.24016543322822756,0.05729517502347983,-0.13909112442204843,0.06457666222199439,0.14119829777287035,-0.15526364274638757,0.18438785861343054,-0.037192712409866366,-0.0522102768729498
00033241,0.0988146465799384,-0.10365443161715598,0.011988984313837499,0.008977448172861884,0.12077099008315062,-0.17173871111671968,0.1661962329559842,-0.21566679539311304,-0.008889027668971051,0.02523242704248592,-0.05580497286148488,-0.14698433105388098,-0.02376588239885033,-0.13678570544254792,-0.20797751711075646,-0.09923285934013738,0.04592383487173759,0.2845171018967394,-0.0039824110761723045,-0.14187072896297118,0.12604577076295295,-0.08655959141594413,-0.043032524221336854,-0.24276607496737576,-0.08041461586265514,-0.0299881613344928,-0.18122093465175257,-0.05207908567216473,-0.0851711957641833,0.07467725783599753,0.014814459096360429,-0.12081611577204066,0.01002844944613837,0.0076255562216279715,0.04559995294488416,-0.0394848209335959,0.06496121052357884,0.054332545944190326,-0.0018622193339763518,0.006893456983927195,0.06643518574772968
00033248,0.011255522378419286,-0.17383833558395148,0.03763455968956928,0.09494760568813423,-0.11621769769083036,-0.06553332795797237,-0.10146531828838565,-0.000730261984542476,0.028819253084213334,0.1295463459437071,-0.03909894069566497,-0.05308176837665594,-0.008452688876016983,-0.01929704072886247,0.021453724117524237,0.01722646612001957,-0.060033950897388236,0.0487985095223278,0.0019270431124743873,0.01759238730952759,-0.021394777977096394,-0.05709702980939167,-0.06715640039426674,-0.07484929075429657,-0.05982948959734453,0.14012967472986196,-0.07205529271247604,-0.17620082319987534,-0.03328525564340348,0.05621300564900521,0.061730797231652486,0.07167027180929735,0.03913066992183617,0.0371411729628413,0.06994398174450238,0.03212545476072978,-0.10393752197751115,-0.07801308714623419,0.012291205328920127,-0.05047523860714384,-0.060275916333359846
00033276,-0.08602302437852882,-0.33287113304162697,-0.0017929438337166718,0.20300650496256284,-0.15298874371719953,-0.18340221665886558,0.029354215430379877,0.1857655167328552,-0.1750225347108519,0.07373737974301528,-0.16681908459944922,-0.2381376831884045,0.08596326293549093,0.0783525092000303,-0.23656101463598783,-0.0017571799129578857,-0.2055579898565609,-0.039669273690811996,0.004745979773813539,0.001936672582525857,0.03559292986925317,-0.12558506692367832,0.1571867087581146,-0.010640271135563628,-0.07463700754675089,-0.08514693978085164,-0.04485089345681446,0.139620341327476,0.09874462412543814,-0.06389074373637037,0.027510966968537286,0.063891800984932,-0.0619932332072942,-0.062442760215879224,-0.04656682867654,-0.09829432880296414,-0.04046134294906012,-0.14600641595197564,0.07613861828880987,0.021557656236190208,-0.0028171289330088736
