,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41
1982,-1.2098301672171128,2.4333903257828315,-2.2577809513365645,4.5794672929507625,-2.4925255880426254,1.9943031022502022,-0.004738905279146903,-1.2188650756880124,2.1379268178360644,-1.5321491498765962,-1.2036563428664802,-0.8562675209053134,-0.4599867052908217,-0.1584514120609673,-0.6832860398093282,1.0572218614518505,-0.14695455628429815,0.3158977751108593,1.5579458748790371,-0.14076913423346527,0.3377437101600538,-0.138531484162507,-0.4116988618498258,2.1850549386377733,-1.3854021752427432,-0.7815638700890015,-1.3516178654767879,-0.3964883022933037,-0.5091359030313439,-0.8336597730440846,-1.0631216752047006,-0.2550320358042964,-0.752058490574467,-0.3788468817293968,-0.39943135228784166,0.8272730607938906,1.0635302250712744,-0.23388085337434206,-0.13770845094962406,0.32909605416741095,1.1492587416720266e-14
1984,-3.0539284973275267,1.9065553362757144,0.7187539507508959,1.8664997698222492,0.11514079672891911,0.15007932028573628,2.5490545489072236,2.6948045051323413,0.11545515357024416,2.3734854058176174,1.6763785227668755,-0.8911279663113149,0.053298525074662186,-1.783630267699031,-1.0325560131065936,0.6564875651212704,-1.9513085076338157,-0.978777612533362,-2.806851877138455,0.4886559076006195,1.286797231458269,-1.032614987832354,0.6389557822121892,0.9585260813772581,1.4141581579901932,-0.5445591443567339,-0.5744198307522249,0.5568608796794589,-0.8823660595710916,1.3393376797054328,0.37395016980951146,-0.5313088698121871,0.18967197507713787,0.6217292524420553,-1.2041697194275804,0.4539643598157021,0.09962228553502447,0.08742474922813646,-0.015680738471367313,-0.12388469757695891,1.1492587416720453e-14
1985,-8.373697870881918,1.2911419519655507,2.3205739731557293,2.6621543354560067,0.10823680474065936,-3.2979514716291427,0.8693083287399598,2.371724076197588,-2.878478540225953,-2.7892953801083546,-1.1377120439878237,0.2585869835554728,-1.2111152464066544,0.8983061405026203,-0.5004554490022504,-0.028800131564294514,0.3751814255946203,0.016138696830162252,-0.7238955490018699,1.2801436606411893,0.9550034631428412,-1.060313676292199,1.0127555917279154,-1.9631687026314197,-1.71435982861895,0.9341963296758727,-0.20742724268865295,-0.08923638681226316,0.2989679785366658,-0.04129607959429559,0.31200729504982594,0.39210252279045904,-1.244618476789017,-0.11085243342022384,0.07689353767253417,-0.03858148967616084,0.2315357644287249,0.3105028507225297,0.40006752166183673,0.3737250000122699,1.1492587416720355e-14
1986,-3.9455719594026366,4.814302945308736,-1.4800472426783253,1.9396124041968277,4.924769691210844,0.9683854502633844,-0.7569696954208407,-0.7776400905545094,5.106712531568976,-0.23612628104987074,1.6560926540870198,1.8216129960024448,-0.9668120662481495,-0.15344835694293069,1.4334886568320757,-1.8219595525179357,-0.9693655226257429,1.2567756492923874,-0.5354598556582579,-0.9313863570295288,-0.1029720322070357,0.834623074292567,0.4113671732164185,-1.2329244690581054,-0.13607831120693692,-0.2835852657142518,1.110862428041156,-1.0924972839574896,0.2113145109566917,0.7644519262971085,-0.06741272670251011,-0.13664205434353463,0.11347411566177164,0.19062378361705737,0.007308262187700663,-0.5500800602456757,0.6454060020512563,-0.04468685354480247,-0.09906776183532152,0.34197424880246274,1.149258741672047e-14
1987,-1.4828225957693044,0.7751869977526518,-1.1016838418069033,1.5906006717765981,-1.87787669088786,0.492215439035528,0.7673656690464277,-1.151098364918168,-0.14823232994179894,0.13162545174483825,0.11198148068037439,2.5412863568106787,1.3746477036494014,-0.17500978792469415,2.0917680032695496,-1.8112633870238868,0.16174072506236695,-2.77500320889565,1.0481239033782601,0.2682196786038375,0.7459552429708777,2.110728396211918,0.4289439020659091,-0.3173144647309878,0.21110342983430455,-0.11890403699096178,-0.2505408002445439,1.3132754162869422,-0.23473138863405735,0.42493572273993585,-0.931600444202084,0.2267191915776425,-0.7388979524869769,0.7122199804242629,0.23081369831941123,0.2745564913268605,-0.345520568875796,-0.519654201024522,1.1327665655263028,-0.6910480943507394,1.1492587416720388e-14
1988,-1.275721088281594,1.9042020247984672,1.2502976539920871,-3.6965833422918233,-4.729996833503232,-1.7902593210765074,0.28623758054865295,-0.03078653614735548,1.4212684178710586,0.941431227565191,-1.5107529235092931,1.1742587667687892,2.3800608411305784,0.49852412202020596,0.36657868497090734,-0.41726418504356044,-0.18046027220042907,0.6278789535399653,-0.7540558411274634,1.7096870258877293,1.1147243851714734,0.3329328291080927,0.8876030384944199,-0.35902672440231076,1.8675393709874926,-0.7134096490772032,0.48581977817992095,-1.669381976851244,-0.07133886414891362,-1.9243223778021954,-0.7078003526588114,0.05875967985940233,0.058353969491999606,0.3333447022977669,0.050574473756913256,0.00298593499850748,0.2645178552172191,0.6977241634821724,-0.18231268568046177,0.12945176993612487,1.149258741672045e-14
1989,-1.9328640304197855,-0.052872048457580416,-0.2861713912217142,2.2435384367958116,-0.16703767871028646,0.0200943989695103,0.05647735459892061,-0.9143893388184484,-0.42401701861061863,-2.28525783079395,-0.13508438492247987,1.6722695522531794,2.154363554368728,0.08284621715157241,1.3314468978969585,0.17166497443039866,1.2125029974286774,0.20854567764171641,-0.6266563426917993,-0.47286236883182314,0.42202591650760407,1.6021100287228434,-0.5497002637079983,-0.1674817342542891,0.34171485411698077,0.6748822295206737,-0.9560028201618489,0.605422623783699,-1.906734852879363,-0.17870910730315154,2.139999200169797,-0.5708540767772435,0.6829386011749887,-1.0131006752810978,0.4073152538708193,0.1371925630307374,0.1630887511261752,0.5664421331638524,-0.8725834774405172,-0.2941010373069996,1.149258741672042e-14
1990,-2.4001889073905516,2.3442642816098553,0.8036280312889287,-3.1848769606540257,-0.45720648980708073,-0.14553538788439524,-0.8320042671483079,-2.227741004591405,0.5476425815663031,2.237045178182736,-1.0386028829932257,-0.23755687566787714,1.7603092665945743,-1.4476174406544904,2.1498467328088386,2.231303706974475,1.9448193247610508,0.026050473478649368,0.2696974277884384,-0.43139021133914707,0.6621273307500437,-0.7189025574201723,0.5736657269423061,0.07894600533462956,-1.2280100351725654,-1.5321075297791975,-0.846982264039655,0.8778502216464706,1.4819660463456137,0.7560431969322813,1.1147796630863358,0.08597509482124084,-0.4142485492307916,1.0243127585725367,0.25962917849146094,-0.38655582791017334,-0.09946585247459612,-0.19431999313261916,-0.4968861018768126,0.49515386020963287,1.1492587416720285e-14
1991,-8.572627675496818,7.980166787148802,1.1052723359027639,-3.685098412078963,3.3191172095840424,-0.8604118718021738,-0.6267384694739828,0.928681414815634,-0.9803274357833894,1.2542425182540533,-1.4585804386836305,-0.712442771568334,1.3667316521598847,2.1575715585676285,-2.7834917123183667,0.36158113838341666,0.20704676914908263,0.36164244262430867,0.9328468858343966,-1.1501088197646525,-0.631600808679159,0.4926924102677164,-1.5509471577519487,1.0666238227720426,0.3197410867653783,0.17627695246672362,0.3487288509305291,0.6504199817970674,-0.6109472257162571,-0.16037373540992172,-0.4499448345969606,0.2416835915564587,0.2230326739108352,-0.18958565244573722,0.24509299100782203,0.07860944625865608,-0.48677327772654244,-0.16935131901595427,0.207994758050518,-0.23224093157834888,1.149258741672035e-14
1992,-1.6817686953702358,-2.4436318761702527,1.242349242750669,-1.8418058967830415,-1.9762517686537058,-6.192063887289617,-3.9191038498832835,0.9786818420521988,2.6519776792625254,0.39188428784547064,1.4483358068943524,-0.6589598313211289,-0.4634475402741993,-3.342510301266343,-1.620225557798205,0.01871638371953486,-1.2579245302013395,-1.1733287166741608,0.9327536347306682,0.18652786249600722,-0.8052655585096005,1.4564127404148555,0.4073118516658893,-0.12214480347549138,-0.9788269778740126,0.7081124965615875,-0.31179471995619484,0.9418652368708043,-0.024059168967021576,-0.016963740161101092,-0.43603222206406483,-0.36296825471231936,0.8140249127052956,-0.4792286889667679,0.08856815115519617,-0.16653904136685596,0.1616392875764839,0.005462646508561375,-0.14363305377160854,0.2712669310068038,1.1492587416720397e-14
