zettaicode,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00037170,7.7,8.8,7.2,7.8,6.6,7.8,6.9,6.1,6.5,7.2,6.6,6.6,5.7,6.0,6.3,6.8,6.9,6.8,6.5,7.1,6.7,6.6,6.7,6.8,6.3,7.5,6.2,6.4,6.2,6.7,7.2,,9.7,6.8,7.4,6.7,7.5,7.2,7.2,7.7,6.7,6.7,6.6
00037179,8.9,9.2,7.0,7.9,6.5,7.7,6.8,6.7,6.5,6.4,6.7,6.6,6.1,6.0,6.5,6.9,7.0,7.1,6.0,6.9,6.7,6.5,6.8,6.8,6.5,7.2,6.4,6.5,6.6,8.0,6.5,,10.7,6.9,7.2,7.0,7.5,6.9,7.1,8.3,6.9,6.7,6.9
00037181,7.0,8.8,7.3,8.0,7.0,8.1,6.7,6.5,6.7,6.6,6.7,6.7,6.3,6.1,6.3,6.3,6.6,6.5,6.5,7.4,6.7,6.6,6.7,6.7,6.5,7.9,6.6,6.5,6.9,7.4,7.0,,11.5,7.0,7.2,7.0,7.3,7.0,7.2,8.4,6.5,7.2,7.3
00037195,7.1,9.3,7.0,7.8,6.5,10.0,6.4,6.1,6.4,6.4,6.6,6.4,5.8,6.0,6.1,6.9,6.9,6.4,6.3,7.0,6.4,6.2,6.5,6.5,6.3,6.8,6.1,6.4,6.4,8.0,6.5,,10.5,6.7,7.1,6.8,6.7,6.7,6.8,8.0,6.3,6.8,6.9
00037213,7.0,9.5,7.2,7.2,6.7,6.6,6.3,6.4,6.1,6.8,6.2,6.2,6.2,6.0,6.3,4.5,5.5,6.5,6.4,6.8,6.6,6.0,6.5,6.2,6.2,6.5,6.4,6.5,6.6,6.3,6.4,,9.1,6.6,7.5,7.1,6.5,6.4,6.5,7.6,6.3,6.6,6.4
00037238,7.1,8.8,7.3,6.2,7.4,7.3,6.6,6.8,6.4,6.8,5.0,6.5,6.7,6.2,6.5,6.4,5.7,6.3,4.0,6.7,6.9,7.1,6.7,6.6,6.2,6.5,6.8,6.4,7.3,7.6,6.0,,9.2,7.1,7.1,8.1,6.9,7.5,6.9,7.8,6.2,6.9,5.8
00037250,7.5,9.2,6.4,6.5,7.5,7.2,7.1,6.7,6.4,7.1,6.0,6.8,7.2,6.6,6.6,6.5,6.7,6.5,6.0,6.7,7.2,6.5,6.9,6.8,6.8,6.4,7.2,6.9,7.2,8.5,6.7,,9.0,7.2,7.4,7.8,7.1,7.8,6.8,8.1,6.8,7.0,5.9
00037254,7.3,8.9,7.4,6.8,6.7,6.6,6.8,6.9,6.8,6.7,6.2,7.1,6.5,5.8,6.7,7.2,7.2,7.1,7.6,6.4,6.4,6.9,6.4,7.1,7.3,6.5,7.0,6.5,7.2,7.9,6.6,,9.4,7.2,7.6,7.4,7.5,7.0,7.3,6.9,6.9,7.8,7.2
00037263,7.6,9.8,7.1,6.7,8.0,7.1,7.1,6.7,7.0,7.5,5.9,6.8,8.4,6.5,7.2,6.8,7.1,7.1,6.3,6.9,7.1,6.7,6.6,7.1,6.2,7.8,6.3,6.9,7.4,8.1,7.3,,10.2,7.3,7.4,7.4,6.3,6.8,6.8,7.7,7.1,7.5,6.0
00037298,7.3,9.2,8.5,6.9,6.9,7.3,7.3,6.9,6.9,8.3,7.0,7.3,7.9,6.6,6.8,7.0,7.0,6.5,6.7,6.8,7.2,6.9,6.8,7.5,6.4,6.6,7.3,6.7,7.2,7.6,7.2,,10.4,7.1,7.2,7.8,7.7,7.3,7.3,7.8,7.4,7.9,7.1
00038274,7.6,7.3,7.8,6.9,8.0,7.3,7.8,6.7,7.1,8.2,7.1,7.4,8.5,8.8,6.9,7.1,7.5,7.2,6.4,7.1,7.0,6.6,7.1,7.0,6.9,6.2,7.0,6.9,7.4,7.1,6.8,,7.2,8.5,7.8,7.9,8.44,7.9,8.4,7.3,7.1,7.4,6.59
00038306,8.2,7.1,7.6,7.3,6.9,7.3,7.4,7.1,7.0,8.7,7.0,7.1,7.3,7.4,7.0,7.5,7.4,6.7,6.5,7.0,7.0,7.0,7.2,7.1,7.4,6.5,7.6,7.0,7.4,7.8,6.7,,7.2,7.8,7.3,8.3,7.58,8.1,8.8,8.1,6.7,7.4,7.12
00038308,7.4,8.1,5.4,8.0,6.8,7.4,7.3,6.8,6.9,7.7,7.4,8.0,8.6,7.7,7.0,7.3,7.2,6.7,6.6,7.1,7.2,6.9,6.9,8.9,7.8,7.1,7.8,7.6,7.4,7.7,6.6,,7.8,8.3,7.4,8.0,7.86,8.8,8.5,8.9,6.4,7.5,7.25
00038315,7.0,7.0,7.4,7.1,6.7,7.0,7.5,7.3,7.0,8.6,7.1,7.6,6.9,6.7,6.9,7.7,8.2,6.8,6.8,7.2,7.0,7.4,7.2,6.9,7.4,6.5,7.7,6.9,7.0,7.6,6.9,,6.9,8.2,8.0,7.9,7.5,7.3,9.2,7.9,7.4,7.8,7.09
00038328,7.5,7.0,7.6,7.5,7.5,7.5,7.6,7.0,7.0,9.2,7.6,8.3,9.6,7.3,6.8,7.4,7.1,7.2,6.9,7.5,7.1,7.2,7.3,7.0,7.2,7.1,7.7,7.4,7.4,7.2,7.0,,7.9,8.9,8.4,7.9,7.77,12.7,9.3,8.5,6.8,8.0,8.31
00038343,7.3,7.0,7.1,6.7,6.3,6.6,6.8,6.7,5.8,7.3,6.9,6.7,6.9,6.6,6.5,7.1,7.0,6.8,6.6,6.8,6.8,6.8,7.0,6.6,6.9,6.6,8.8,6.7,7.1,6.7,6.9,,6.7,8.4,8.2,7.3,7.57,6.8,9.4,7.5,6.8,7.1,6.99
00038359,,7.0,6.8,6.8,6.7,7.0,6.9,6.8,6.8,7.1,6.7,6.8,6.8,6.9,6.7,6.8,7.0,6.8,6.4,7.0,7.0,6.9,5.2,6.5,7.1,6.8,7.2,6.6,7.1,6.5,6.8,,6.8,7.1,7.1,7.2,7.97,7.0,8.7,7.8,7.3,7.2,7.07
00038372,,7.0,6.9,7.0,6.7,7.1,7.3,7.0,6.6,7.0,7.1,6.9,6.8,6.5,6.9,7.0,7.1,6.6,6.5,6.8,6.9,6.9,5.8,6.6,7.0,6.8,6.8,6.7,7.1,6.6,6.7,,7.2,7.1,7.1,7.3,8.26,7.2,8.8,7.6,6.9,7.0,6.99
00038441,6.9,7.2,6.8,7.0,6.6,7.0,6.9,7.2,6.5,6.9,7.0,6.8,6.6,6.8,6.9,6.8,7.3,6.7,6.7,6.7,7.0,6.3,7.1,6.5,6.8,7.0,6.9,6.8,7.0,6.8,6.7,,6.9,7.5,7.3,7.4,7.64,7.5,8.8,7.8,6.8,7.1,6.86
00038456,6.9,7.1,7.0,7.1,6.8,7.0,7.0,6.9,6.6,7.0,7.0,6.9,6.7,6.8,7.5,6.9,7.3,6.7,7.0,6.8,6.9,6.8,7.1,7.1,6.8,7.1,6.6,6.8,7.0,7.0,6.8,,6.8,7.5,7.1,7.4,7.66,7.3,8.7,8.2,7.3,7.0,7.07
00038457,7.2,7.3,7.1,7.3,7.2,7.3,7.4,6.8,7.0,6.9,7.3,7.4,7.7,6.6,7.2,7.5,7.6,6.7,6.5,6.7,7.1,6.9,7.4,7.7,6.8,6.8,6.7,7.2,7.2,6.6,6.9,,7.1,7.6,7.5,7.1,7.45,7.3,7.9,8.1,7.9,7.6,7.6
00038469,7.0,7.2,7.0,7.2,7.1,6.9,7.0,6.9,6.8,6.9,7.2,7.1,7.2,6.4,7.0,7.2,7.3,6.7,6.7,6.8,7.0,7.0,7.2,7.3,7.0,6.7,6.9,6.8,7.0,6.7,6.8,,7.0,7.6,7.1,7.8,7.31,7.4,7.8,8.1,6.6,7.4,7.38
00038495,7.0,7.0,7.0,7.1,7.0,6.9,6.8,6.5,6.8,6.6,6.6,6.8,6.9,6.5,6.9,6.8,7.1,6.6,7.1,6.6,6.8,6.8,6.4,7.0,6.7,7.0,6.7,6.5,6.9,6.6,6.6,,6.7,7.3,7.2,6.9,7.05,6.7,7.4,7.0,6.8,7.1,7.46
00038647,7.3,6.7,7.7,6.8,6.9,6.4,6.9,6.8,6.5,6.6,6.9,6.9,6.9,7.0,6.3,6.7,7.3,7.1,7.0,6.5,7.0,7.1,6.6,7.0,6.7,6.5,6.8,7.2,6.6,6.6,6.6,,7.4,7.4,7.9,7.5,7.54,7.2,7.3,7.4,6.7,7.1,7.29
00038665,7.1,6.8,8.2,7.0,7.6,6.6,6.8,6.9,6.9,6.9,6.9,7.0,6.9,6.6,6.2,6.7,7.2,7.1,6.5,6.7,6.8,7.3,6.8,6.8,6.8,6.6,6.8,7.0,6.6,6.6,6.7,,8.0,7.2,7.0,8.3,7.46,7.1,7.3,7.2,7.1,7.2,6.97
00038666,6.9,6.8,7.0,7.0,7.1,6.6,6.8,6.5,7.0,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,7.4,6.6,6.6,6.7,6.8,6.7,6.5,6.7,6.8,6.7,,7.0,7.5,7.2,7.0,7.33,7.2,7.5,7.5,6.9,7.3,6.07
00038667,7.2,6.9,7.1,7.2,7.2,6.4,6.9,6.8,7.0,6.7,7.0,7.2,6.7,7.4,6.7,6.8,7.0,6.9,6.9,7.7,7.0,6.9,6.7,7.1,6.6,6.4,6.6,6.7,6.6,6.8,6.6,,7.2,7.0,7.1,7.0,7.23,7.7,7.8,7.3,7.3,7.1,6.77
00038671,6.8,7.0,7.0,6.9,6.8,6.9,7.0,6.8,7.1,7.7,7.1,7.3,6.7,6.9,6.8,6.8,7.3,6.6,6.9,7.2,7.2,7.6,6.8,6.8,7.0,7.1,7.1,7.6,7.4,7.0,7.1,,7.3,7.3,7.6,7.0,7.89,7.5,7.4,7.3,6.9,7.3,6.93
00038674,7.2,7.0,7.2,6.8,6.8,6.8,6.8,6.5,7.0,6.7,7.1,6.9,7.0,6.8,6.9,6.9,7.3,6.8,7.1,6.8,6.8,6.8,6.7,6.9,6.9,7.0,6.8,7.1,6.7,6.6,6.7,,7.0,7.3,7.5,7.5,7.25,7.3,7.2,7.6,7.2,7.4,7.02
00040617,6.5,7.3,7.9,6.7,7.3,7.0,7.2,7.6,6.9,7.9,7.6,7.2,7.8,6.8,6.9,6.5,7.4,7.3,9.5,7.4,6.9,6.8,6.6,8.2,7.3,7.1,4.1,6.8,7.7,6.72,7.61,,6.95,9.06,7.7,7.8,8.4,8.3,8.0,7.8,8.6,7.5,7.4
00040620,7.3,7.1,7.7,6.9,8.3,6.4,7.2,7.2,7.2,8.0,7.4,7.0,7.3,6.6,7.7,7.0,7.2,6.3,8.9,7.8,6.6,7.7,6.5,7.6,7.5,7.5,4.6,6.8,6.5,6.62,7.22,,7.06,8.58,7.1,7.0,8.4,7.8,7.6,8.8,8.8,7.6,7.3
00040632,7.1,6.5,8.2,6.7,7.6,6.7,7.1,7.4,6.7,8.9,7.6,6.6,7.4,6.9,7.4,6.6,7.5,6.2,8.9,7.6,6.5,6.8,6.4,7.8,7.3,7.6,4.8,6.5,6.3,6.75,7.42,,6.8,8.97,7.6,8.0,7.8,8.0,8.4,7.6,8.5,7.7,7.3
00040636,7.0,7.5,7.7,7.1,9.2,7.7,7.5,8.1,7.8,8.2,7.8,7.5,7.6,6.9,8.5,7.1,8.0,6.5,8.6,7.5,6.8,7.2,6.3,7.3,7.2,7.0,5.2,6.5,6.9,6.91,8.33,,6.66,8.54,7.5,7.4,9.2,8.1,8.6,7.8,9.1,8.0,7.5
00040714,6.7,7.0,7.2,7.0,8.3,6.5,6.8,7.5,6.2,6.9,9.7,5.3,6.5,7.2,8.2,9.2,5.2,5.3,4.5,5.4,5.3,7.6,3.9,5.9,7.8,8.0,7.7,6.9,7.9,8.6,7.99,,8.7,7.6219887,7.3,6.9,7.9,7.4,8.2,7.8,7.8,8.3,7.5
00040715,6.7,7.1,6.9,7.1,8.4,6.7,6.6,7.5,6.6,6.9,9.5,5.6,6.8,7.3,8.1,9.3,5.5,5.0,4.7,5.6,4.9,9.1,4.6,5.6,7.4,8.2,7.5,6.7,7.8,8.84,7.96,,8.16,7.4032511,7.7,6.8,8.2,7.7,8.0,8.0,6.7,7.8,7.4
00044527,6.9,7.3,7.3,7.3,7.2,5.7,8.4,6.9,7.0,6.9,7.4,6.9,8.3,6.9,7.9,6.9,,7.2,7.1,6.5,6.8,6.7,7.0,7.1,6.2,7.3,6.8,6.6,6.0,7.0,6.8,,6.9,7.4,7.0,6.6,7.0,7.0,7.0,7.1,6.8,6.9,7.2
00044529,7.2,7.3,7.9,7.5,7.2,7.6,7.3,6.9,7.1,7.6,7.6,6.9,8.4,7.0,7.4,6.9,,8.1,7.0,6.7,7.1,6.4,7.1,7.1,6.4,7.8,6.6,7.1,6.6,6.9,7.1,,7.2,7.5,7.1,7.0,7.8,7.3,7.2,6.8,6.9,6.8,7.1
00044531,7.2,7.6,5.3,7.0,6.9,7.2,7.2,7.1,6.9,6.8,7.3,7.2,9.4,6.9,7.5,6.9,,7.0,7.1,6.8,7.0,6.9,7.0,6.8,6.1,7.1,6.5,6.5,6.2,6.7,6.7,,7.5,7.2,7.1,7.0,6.9,7.0,7.2,7.1,7.0,7.0,7.0
00044533,4.8,7.4,7.0,7.1,6.7,7.1,7.1,6.8,6.7,6.9,7.3,6.8,8.0,6.9,7.5,6.9,,6.8,6.8,6.7,7.5,6.9,6.9,6.9,6.3,6.7,6.7,6.6,6.5,7.0,6.7,,7.3,6.9,6.9,6.5,7.2,6.9,7.1,7.1,6.9,7.0,7.3
00044575,7.4,7.7,5.2,7.0,6.6,7.0,7.3,7.4,6.7,7.8,7.3,7.4,9.5,7.5,7.0,7.1,,7.2,7.0,6.8,7.7,7.5,7.2,6.8,6.4,7.1,6.9,6.9,6.2,7.0,6.9,,7.5,7.4,7.3,6.8,8.0,6.8,7.0,7.3,7.0,7.1,7.3
00044578,6.7,7.3,10.4,7.8,7.5,7.1,7.6,7.5,7.2,8.8,7.6,7.0,14.7,6.8,7.1,6.6,,9.4,7.5,7.1,7.3,6.3,7.3,7.6,6.9,7.8,6.4,7.9,7.4,7.2,7.3,,7.7,8.0,7.4,8.2,8.4,7.4,8.2,7.5,7.1,7.1,7.5
00044594,7.9,8.0,5.5,6.7,7.1,7.8,7.4,8.2,7.4,8.1,7.4,7.7,9.1,7.4,7.5,7.8,,6.8,6.8,7.2,8.6,7.2,7.1,7.3,7.3,7.2,7.0,6.8,6.5,7.1,7.1,,8.0,7.5,7.4,6.1,7.8,7.2,7.3,7.4,7.0,7.4,7.6
00044605,7.7,7.8,5.9,6.9,7.2,6.5,7.2,7.4,7.3,7.4,7.3,7.5,7.6,7.6,7.5,7.5,,7.0,7.1,7.1,7.9,7.4,7.3,7.2,7.2,7.4,6.9,6.9,6.6,7.4,6.9,,7.4,7.4,7.3,6.4,7.9,7.0,7.1,7.2,7.0,7.4,7.3
00044677,6.9,7.0,4.5,6.7,6.7,6.5,6.7,6.7,6.5,6.7,6.8,6.6,6.6,6.5,6.6,6.5,7.1,6.4,6.5,6.5,6.8,6.4,6.5,6.5,6.4,6.5,6.1,6.2,6.6,6.7,6.5,,6.7,6.6,6.6,6.3,6.5,6.3,6.8,6.9,6.5,6.8,7.4
00044679,6.6,6.9,4.6,6.8,6.6,6.5,6.7,6.9,6.7,7.3,6.9,6.8,7.0,6.9,6.9,6.7,6.9,6.5,6.8,6.8,7.2,6.5,6.5,6.7,6.3,6.6,6.4,7.3,6.0,6.6,6.5,,6.8,6.8,6.8,6.5,6.8,6.6,7.0,6.9,6.7,6.8,7.9
00044680,6.7,7.0,4.7,7.0,6.8,6.8,6.6,6.8,6.7,6.7,7.0,6.9,7.0,6.8,6.7,6.7,7.1,6.7,6.8,6.7,7.2,6.9,6.4,6.7,6.3,6.8,6.3,6.8,6.4,6.4,6.7,,7.1,6.8,7.0,6.5,6.6,6.8,7.0,7.0,6.7,6.8,
00044690,6.7,7.1,4.2,6.8,6.7,6.5,6.6,6.7,6.6,6.5,7.0,6.9,7.3,6.5,6.6,6.6,7.3,6.4,7.1,6.7,6.7,6.6,6.7,6.5,6.1,6.5,6.2,6.3,6.1,6.7,6.4,,7.0,6.5,6.7,6.3,6.6,6.6,7.1,6.9,6.8,6.7,7.0
00044696,6.8,7.1,4.8,7.0,7.1,6.7,7.2,7.0,6.7,8.3,7.3,7.2,8.6,7.1,7.7,6.8,7.4,6.7,7.7,7.1,7.5,7.9,6.7,6.9,6.5,7.6,7.0,7.4,6.9,7.1,6.5,,8.2,8.2,7.4,7.3,6.6,7.1,7.3,7.0,7.0,7.6,
00044702,8.0,7.3,5.0,7.5,6.9,7.9,7.8,7.4,7.1,7.0,7.4,7.1,13.0,6.9,7.8,6.7,7.5,6.7,7.2,6.9,7.8,7.0,6.8,6.7,6.5,7.1,6.7,7.7,6.4,6.9,6.5,,7.1,7.2,7.9,7.3,7.4,7.1,7.2,7.2,7.2,7.3,
